Date,Day of Week,Month,Full Time,Time,AM/PM,Visitor,Goals,Home,Goals.1,Att.,LOG,Lagged_attendance_1,Lagged_attendance_2,Lagged_attendance_3,Attendance_moving_avg
2/15/2016,Mon,Feb,8:30 PM,8:30,PM,Toronto Maple Leafs,2,Chicago Blackhawks,7,21767.0,2:26,19289.0,14338.0,19092.0,18464.666666666668
2/15/2016,Mon,Feb,7:30 PM,7:30,PM,Pittsburgh Penguins,1,Florida Panthers,2,15595.0,2:45,21767.0,19289.0,14338.0,18883.666666666668
2/15/2016,Mon,Feb,8:00 PM,8:00,PM,Dallas Stars,3,Nashville Predators,2,17113.0,2:32,15595.0,21767.0,19289.0,18158.333333333332
2/15/2016,Mon,Feb,1:00 PM,1:00,PM,Detroit Red Wings,1,New York Islanders,4,15795.0,2:21,17113.0,15595.0,21767.0,16167.666666666666
2/15/2016,Mon,Feb,10:00 PM,10:00,PM,Minnesota Wild,5,Vancouver Canucks,2,18437.0,2:32,15795.0,17113.0,15595.0,17115.0
2/16/2016,Tue,Feb,7:00 PM,7:00,PM,Winnipeg Jets,1,Carolina Hurricanes,2,10489.0,2:18,18437.0,15795.0,17113.0,14907.0
2/16/2016,Tue,Feb,7:00 PM,7:00,PM,Boston Bruins,2,Columbus Blue Jackets,1,13140.0,2:35,10489.0,18437.0,15795.0,14022.0
2/16/2016,Tue,Feb,9:00 PM,9:00,PM,Anaheim Ducks,5,Edmonton Oilers,3,16839.0,2:43,13140.0,10489.0,18437.0,13489.333333333334
2/16/2016,Tue,Feb,7:00 PM,7:00,PM,Philadelphia Flyers,6,New Jersey Devils,3,15482.0,2:39,16839.0,13140.0,10489.0,15153.666666666666
2/16/2016,Tue,Feb,7:30 PM,7:30,PM,Buffalo Sabres,1,Ottawa Senators,2,15893.0,2:36,15482.0,16839.0,13140.0,16071.333333333334
2/16/2016,Tue,Feb,8:00 PM,8:00,PM,Dallas Stars,1,St. Louis Blues,2,18156.0,2:35,15893.0,15482.0,16839.0,16510.333333333332
2/16/2016,Tue,Feb,7:30 PM,7:30,PM,San Jose Sharks,4,Tampa Bay Lightning,2,19092.0,2:22,18156.0,15893.0,15482.0,17713.666666666668
2/16/2016,Tue,Feb,7:00 PM,7:00,PM,Los Angeles Kings,1,Washington Capitals,3,18506.0,2:32,19092.0,18156.0,15893.0,18584.666666666668
2/17/2016,Wed,Feb,10:00 PM,10:00,PM,Minnesota Wild,5,Calgary Flames,3,19289.0,2:28,18506.0,19092.0,18156.0,18962.333333333332
2/17/2016,Wed,Feb,8:00 PM,8:00,PM,Montreal Canadiens,2,Colorado Avalanche,3,16271.0,2:27,19289.0,18506.0,19092.0,18022.0
2/17/2016,Wed,Feb,8:00 PM,8:00,PM,Chicago Blackhawks,5,New York Rangers,3,18006.0,2:27,16271.0,19289.0,18506.0,17855.333333333332
2/18/2016,Thu,Feb,9:00 PM,9:00,PM,Dallas Stars,3,Arizona Coyotes,6,11853.0,2:35,18006.0,16271.0,19289.0,15376.666666666666
2/18/2016,Thu,Feb,9:00 PM,9:00,PM,Minnesota Wild,5,Edmonton Oilers,2,16839.0,2:25,11853.0,18006.0,16271.0,15566.0
2/18/2016,Thu,Feb,7:30 PM,7:30,PM,San Jose Sharks,2,Florida Panthers,1,13019.0,2:37,16839.0,11853.0,18006.0,13903.666666666666
2/18/2016,Thu,Feb,8:00 PM,8:00,PM,Boston Bruins,0,Nashville Predators,2,17113.0,2:35,13019.0,16839.0,11853.0,15657.0
2/18/2016,Thu,Feb,7:00 PM,7:00,PM,Washington Capitals,3,New York Islanders,2,15795.0,2:44,17113.0,13019.0,16839.0,15309.0
2/18/2016,Thu,Feb,7:30 PM,7:30,PM,Carolina Hurricanes,2,Ottawa Senators,4,16994.0,2:30,15795.0,17113.0,13019.0,16634.0
2/18/2016,Thu,Feb,7:00 PM,7:00,PM,Detroit Red Wings,3,Pittsburgh Penguins,6,18584.0,2:30,16994.0,15795.0,17113.0,17124.333333333332
2/18/2016,Thu,Feb,8:00 PM,8:00,PM,Los Angeles Kings,1,St. Louis Blues,2,18923.0,2:42,18584.0,16994.0,15795.0,18167.0
2/18/2016,Thu,Feb,7:30 PM,7:30,PM,Winnipeg Jets,5,Tampa Bay Lightning,6,19092.0,2:47,18923.0,18584.0,16994.0,18866.333333333332
2/18/2016,Thu,Feb,7:30 PM,7:30,PM,New York Rangers,4,Toronto Maple Leafs,2,18952.0,2:36,19092.0,18923.0,18584.0,18989.0
2/18/2016,Thu,Feb,10:00 PM,10:00,PM,Anaheim Ducks,5,Vancouver Canucks,2,18435.0,2:30,18952.0,19092.0,18923.0,18826.333333333332
2/19/2016,Fri,Feb,7:00 PM,7:00,PM,San Jose Sharks,2,Carolina Hurricanes,5,11756.0,2:21,18435.0,18952.0,19092.0,16381.0
2/19/2016,Fri,Feb,7:00 PM,7:00,PM,Buffalo Sabres,4,Columbus Blue Jackets,0,14923.0,2:27,11756.0,18435.0,18952.0,15038.0
2/19/2016,Fri,Feb,9:00 PM,9:00,PM,Vancouver Canucks,2,Calgary Flames,5,19289.0,2:27,14923.0,11756.0,18435.0,15322.666666666666
2/19/2016,Fri,Feb,7:30 PM,7:30,PM,Philadelphia Flyers,2,Montreal Canadiens,3,21288.0,2:50,19289.0,14923.0,11756.0,18500.0
2/19/2016,Fri,Feb,7:00 PM,7:00,PM,New York Islanders,1,New Jersey Devils,0,16514.0,2:17,21288.0,19289.0,14923.0,19030.333333333332
2/20/2016,Sat,Feb,9:00 PM,9:00,PM,St. Louis Blues,6,Arizona Coyotes,4,15839.0,2:29,16514.0,21288.0,19289.0,17880.333333333332
2/20/2016,Sat,Feb,8:00 PM,8:00,PM,Boston Bruins,7,Dallas Stars,3,18532.0,2:58,15839.0,16514.0,21288.0,16961.666666666668
2/20/2016,Sat,Feb,10:00 PM,10:00,PM,Colorado Avalanche,3,Edmonton Oilers,2,16939.0,2:29,18532.0,15839.0,16514.0,17103.333333333332
2/20/2016,Sat,Feb,7:00 PM,7:00,PM,Winnipeg Jets,1,Florida Panthers,3,16210.0,2:27,16939.0,18532.0,15839.0,17227.0
2/20/2016,Sat,Feb,8:00 PM,8:00,PM,Los Angeles Kings,2,Nashville Predators,1,17369.0,2:35,16210.0,16939.0,18532.0,16839.333333333332
2/20/2016,Sat,Feb,7:00 PM,7:00,PM,Detroit Red Wings,2,Ottawa Senators,3,18930.0,2:44,17369.0,16210.0,16939.0,17503.0
2/20/2016,Sat,Feb,12:30 PM,12:30,PM,Tampa Bay Lightning,4,Pittsburgh Penguins,2,18643.0,2:34,18930.0,17369.0,16210.0,18314.0
2/20/2016,Sat,Feb,7:00 PM,7:00,PM,Philadelphia Flyers,5,Toronto Maple Leafs,4,19060.0,2:47,18643.0,18930.0,17369.0,18877.666666666668
2/20/2016,Sat,Feb,7:00 PM,7:00,PM,New Jersey Devils,3,Washington Capitals,4,18506.0,2:26,19060.0,18643.0,18930.0,18736.333333333332
2/21/2016,Sun,Feb,7:00 PM,7:00,PM,Calgary Flames,2,Anaheim Ducks,5,17174.0,2:31,18506.0,19060.0,18643.0,18246.666666666668
2/21/2016,Sun,Feb,12:30 PM,12:30,PM,Pittsburgh Penguins,4,Buffalo Sabres,3,19070.0,2:36,17174.0,18506.0,19060.0,18250.0
2/21/2016,Sun,Feb,7:00 PM,7:00,PM,Tampa Bay Lightning,4,Carolina Hurricanes,2,10422.0,2:20,19070.0,17174.0,18506.0,15555.333333333334
2/21/2016,Sun,Feb,3:30 PM,3:30,PM,Chicago Blackhawks,1,Minnesota Wild,6,50426.0,2:43,10422.0,19070.0,17174.0,26639.333333333332
2/21/2016,Sun,Feb,7:00 PM,7:00,PM,Detroit Red Wings,0,New York Rangers,1,18006.0,2:36,50426.0,10422.0,19070.0,26284.666666666668
2/21/2016,Sun,Feb,10:00 PM,10:00,PM,Colorado Avalanche,1,Vancouver Canucks,5,18431.0,2:28,18006.0,50426.0,10422.0,28954.333333333332
2/22/2016,Mon,Feb,7:00 PM,7:00,PM,Columbus Blue Jackets,6,Boston Bruins,4,17565.0,2:37,18431.0,18006.0,50426.0,18000.666666666668
2/22/2016,Mon,Feb,7:30 PM,7:30,PM,Nashville Predators,2,Montreal Canadiens,1,21288.0,2:43,17565.0,18431.0,18006.0,19094.666666666668
2/22/2016,Mon,Feb,8:00 PM,8:00,PM,San Jose Sharks,6,St. Louis Blues,3,19371.0,2:32,21288.0,17565.0,18431.0,19408.0
2/22/2016,Mon,Feb,7:00 PM,7:00,PM,Arizona Coyotes,2,Washington Capitals,3,18506.0,2:38,19371.0,21288.0,17565.0,19721.666666666668
2/23/2016,Tue,Feb,7:00 PM,7:00,PM,Philadelphia Flyers,1,Carolina Hurricanes,3,10896.0,2:23,18506.0,19371.0,21288.0,16257.666666666666
2/23/2016,Tue,Feb,7:30 PM,7:30,PM,Columbus Blue Jackets,1,Detroit Red Wings,2,20027.0,2:32,10896.0,18506.0,19371.0,16476.333333333332
2/23/2016,Tue,Feb,9:00 PM,9:00,PM,Ottawa Senators,4,Edmonton Oilers,1,16839.0,2:20,20027.0,10896.0,18506.0,15920.666666666666
2/23/2016,Tue,Feb,10:30 PM,10:30,PM,Calgary Flames,1,Los Angeles Kings,2,18230.0,2:38,16839.0,20027.0,10896.0,18365.333333333332
2/23/2016,Tue,Feb,8:00 PM,8:00,PM,New York Islanders,4,Minnesota Wild,1,19085.0,2:33,18230.0,16839.0,20027.0,18051.333333333332
2/23/2016,Tue,Feb,7:00 PM,7:00,PM,New York Rangers,2,New Jersey Devils,5,16514.0,2:32,19085.0,18230.0,16839.0,17943.0
2/23/2016,Tue,Feb,7:30 PM,7:30,PM,Arizona Coyotes,1,Tampa Bay Lightning,2,19092.0,2:37,16514.0,19085.0,18230.0,18230.333333333332
2/23/2016,Tue,Feb,7:30 PM,7:30,PM,Nashville Predators,3,Toronto Maple Leafs,2,18844.0,2:30,19092.0,16514.0,19085.0,18150.0
2/23/2016,Tue,Feb,8:00 PM,8:00,PM,Dallas Stars,5,Winnipeg Jets,3,15294.0,2:32,18844.0,19092.0,16514.0,17743.333333333332
2/24/2016,Wed,Feb,10:30 PM,10:30,PM,Buffalo Sabres,0,Anaheim Ducks,1,16543.0,2:33,15294.0,18844.0,19092.0,16893.666666666668
2/24/2016,Wed,Feb,7:30 PM,7:30,PM,Pittsburgh Penguins,1,Boston Bruins,5,17565.0,2:26,16543.0,15294.0,18844.0,16467.333333333332
2/24/2016,Wed,Feb,10:00 PM,10:00,PM,San Jose Sharks,3,Colorado Avalanche,4,15564.0,2:35,17565.0,16543.0,15294.0,16557.333333333332
2/24/2016,Wed,Feb,7:00 PM,7:00,PM,Montreal Canadiens,4,Washington Capitals,3,18506.0,2:43,15564.0,17565.0,16543.0,17211.666666666668
2/25/2016,Thu,Feb,7:00 PM,7:00,PM,New Jersey Devils,1,Columbus Blue Jackets,6,12590.0,2:23,18506.0,15564.0,17565.0,15553.333333333334
2/25/2016,Thu,Feb,9:00 PM,9:00,PM,New York Islanders,2,Calgary Flames,1,19289.0,2:34,12590.0,18506.0,15564.0,16795.0
2/25/2016,Thu,Feb,8:00 PM,8:00,PM,Nashville Predators,3,Chicago Blackhawks,1,22058.0,2:22,19289.0,12590.0,18506.0,17979.0
2/25/2016,Thu,Feb,8:30 PM,8:30,PM,Winnipeg Jets,6,Dallas Stars,3,18532.0,2:31,22058.0,19289.0,12590.0,19959.666666666668
2/25/2016,Thu,Feb,7:30 PM,7:30,PM,Arizona Coyotes,2,Florida Panthers,3,13134.0,2:35,18532.0,22058.0,19289.0,17908.0
2/25/2016,Thu,Feb,10:30 PM,10:30,PM,Edmonton Oilers,1,Los Angeles Kings,2,18230.0,2:39,13134.0,18532.0,22058.0,16632.0
2/25/2016,Thu,Feb,7:00 PM,7:00,PM,Minnesota Wild,2,Philadelphia Flyers,3,18631.0,2:29,18230.0,13134.0,18532.0,16665.0
2/25/2016,Thu,Feb,8:00 PM,8:00,PM,New York Rangers,2,St. Louis Blues,1,17524.0,2:22,18631.0,18230.0,13134.0,18128.333333333332
2/25/2016,Thu,Feb,7:30 PM,7:30,PM,Carolina Hurricanes,1,Toronto Maple Leafs,3,18862.0,2:40,17524.0,18631.0,18230.0,18339.0
2/25/2016,Thu,Feb,10:00 PM,10:00,PM,Ottawa Senators,3,Vancouver Canucks,5,18570.0,2:29,18862.0,17524.0,18631.0,18318.666666666668
2/26/2016,Fri,Feb,10:00 PM,10:00,PM,Edmonton Oilers,1,Anaheim Ducks,2,17174.0,2:18,18570.0,18862.0,17524.0,18202.0
2/26/2016,Fri,Feb,7:00 PM,7:00,PM,Boston Bruins,4,Carolina Hurricanes,1,17917.0,2:27,17174.0,18570.0,18862.0,17887.0
2/26/2016,Fri,Feb,7:00 PM,7:00,PM,Tampa Bay Lightning,4,New Jersey Devils,0,15968.0,2:33,17917.0,17174.0,18570.0,17019.666666666668
2/26/2016,Fri,Feb,10:30 PM,10:30,PM,Buffalo Sabres,3,San Jose Sharks,1,17562.0,2:17,15968.0,17917.0,17174.0,17149.0
2/26/2016,Fri,Feb,7:00 PM,7:00,PM,Minnesota Wild,2,Washington Capitals,3,18605.0,2:21,17562.0,15968.0,17917.0,17378.333333333332
2/27/2016,Sat,Feb,3:00 PM,3:00,PM,Florida Panthers,3,Columbus Blue Jackets,4,15400.0,2:55,18605.0,17562.0,15968.0,17189.0
2/27/2016,Sat,Feb,10:00 PM,10:00,PM,Ottawa Senators,6,Calgary Flames,4,19289.0,2:36,15400.0,18605.0,17562.0,17764.666666666668
2/27/2016,Sat,Feb,8:00 PM,8:00,PM,Detroit Red Wings,5,Colorado Avalanche,3,50095.0,2:39,19289.0,15400.0,18605.0,28261.333333333332
2/27/2016,Sat,Feb,4:00 PM,4:00,PM,New York Rangers,3,Dallas Stars,2,18532.0,2:37,50095.0,19289.0,15400.0,29305.333333333332
2/27/2016,Sat,Feb,11:00 PM,11:00,PM,Buffalo Sabres,0,Los Angeles Kings,2,18230.0,2:28,18532.0,50095.0,19289.0,28952.333333333332
2/27/2016,Sat,Feb,7:00 PM,7:00,PM,Toronto Maple Leafs,1,Montreal Canadiens,4,21288.0,2:40,18230.0,18532.0,50095.0,19350.0
2/27/2016,Sat,Feb,3:00 PM,3:00,PM,St. Louis Blues,0,Nashville Predators,5,17379.0,2:34,21288.0,18230.0,18532.0,18965.666666666668
2/27/2016,Sat,Feb,1:00 PM,1:00,PM,Arizona Coyotes,2,Philadelphia Flyers,4,19773.0,2:30,17379.0,21288.0,18230.0,19480.0
2/27/2016,Sat,Feb,3:00 PM,3:00,PM,Winnipeg Jets,1,Pittsburgh Penguins,4,18650.0,2:23,19773.0,17379.0,21288.0,18600.666666666668
2/28/2016,Sun,Feb,9:00 PM,9:00,PM,Los Angeles Kings,2,Anaheim Ducks,4,17174.0,2:44,18650.0,19773.0,17379.0,18532.333333333332
2/28/2016,Sun,Feb,6:30 PM,6:30,PM,Tampa Bay Lightning,4,Boston Bruins,1,17565.0,2:31,17174.0,18650.0,19773.0,17796.333333333332
2/28/2016,Sun,Feb,3:00 PM,3:00,PM,St. Louis Blues,5,Carolina Hurricanes,2,15128.0,2:30,17565.0,17174.0,18650.0,16622.333333333332
2/28/2016,Sun,Feb,12:30 PM,12:30,PM,Washington Capitals,2,Chicago Blackhawks,3,22218.0,2:24,15128.0,17565.0,17174.0,18303.666666666668
2/28/2016,Sun,Feb,9:30 PM,9:30,PM,New York Islanders,1,Edmonton Oilers,3,16839.0,2:23,22218.0,15128.0,17565.0,18061.666666666668
2/28/2016,Sun,Feb,3:00 PM,3:00,PM,Florida Panthers,1,Minnesota Wild,3,19093.0,2:37,16839.0,22218.0,15128.0,19383.333333333332
2/28/2016,Sun,Feb,7:00 PM,7:00,PM,San Jose Sharks,4,Vancouver Canucks,1,18570.0,2:19,19093.0,16839.0,22218.0,18167.333333333332
2/29/2016,Mon,Feb,8:30 PM,8:30,PM,Detroit Red Wings,3,Dallas Stars,2,18532.0,2:40,18570.0,19093.0,16839.0,18731.666666666668
2/29/2016,Mon,Feb,7:00 PM,7:00,PM,Columbus Blue Jackets,1,New York Rangers,2,18006.0,2:26,18532.0,18570.0,19093.0,18369.333333333332
2/29/2016,Mon,Feb,7:00 PM,7:00,PM,Calgary Flames,3,Philadelphia Flyers,5,19065.0,2:37,18006.0,18532.0,18570.0,18534.333333333332
2/29/2016,Mon,Feb,7:00 PM,7:00,PM,Arizona Coyotes,0,Pittsburgh Penguins,6,18435.0,2:29,19065.0,18006.0,18532.0,18502.0
2/29/2016,Mon,Feb,10:30 PM,10:30,PM,Montreal Canadiens,2,San Jose Sharks,6,16205.0,2:28,18435.0,19065.0,18006.0,17901.666666666668
2/29/2016,Mon,Feb,7:30 PM,7:30,PM,Tampa Bay Lightning,2,Toronto Maple Leafs,1,18933.0,2:28,16205.0,18435.0,19065.0,17857.666666666668
3/1/2016,Tue,Mar,7:00 PM,7:00,PM,Calgary Flames,1,Boston Bruins,2,17565.0,2:28,18933.0,16205.0,18435.0,17567.666666666668
3/1/2016,Tue,Mar,7:30 PM,7:30,PM,Edmonton Oilers,2,Buffalo Sabres,1,19070.0,2:40,17565.0,18933.0,16205.0,18522.666666666668
3/1/2016,Tue,Mar,8:00 PM,8:00,PM,Colorado Avalanche,3,Minnesota Wild,6,19107.0,2:23,19070.0,17565.0,18933.0,18580.666666666668
3/1/2016,Tue,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,3,New Jersey Devils,1,14251.0,2:26,19107.0,19070.0,17565.0,17476.0
3/1/2016,Tue,Mar,8:00 PM,8:00,PM,Dallas Stars,3,Nashville Predators,5,17113.0,2:45,14251.0,19107.0,19070.0,16823.666666666668
3/1/2016,Tue,Mar,7:30 PM,7:30,PM,St. Louis Blues,4,Ottawa Senators,3,17207.0,2:51,17113.0,14251.0,19107.0,16190.333333333334
3/1/2016,Tue,Mar,10:00 PM,10:00,PM,New York Islanders,3,Vancouver Canucks,2,18264.0,2:29,17207.0,17113.0,14251.0,17528.0
3/1/2016,Tue,Mar,8:00 PM,8:00,PM,Florida Panthers,3,Winnipeg Jets,2,15294.0,2:21,18264.0,17207.0,17113.0,16921.666666666668
3/1/2016,Tue,Mar,7:30 PM,7:30,PM,Pittsburgh Penguins,2,Washington Capitals,3,18506.0,2:30,15294.0,18264.0,17207.0,17354.666666666668
3/2/2016,Wed,Mar,10:00 PM,10:00,PM,Montreal Canadiens,2,Anaheim Ducks,3,15273.0,2:47,18506.0,15294.0,18264.0,16357.666666666666
3/2/2016,Wed,Mar,8:00 PM,8:00,PM,Chicago Blackhawks,5,Detroit Red Wings,2,20027.0,2:28,15273.0,18506.0,15294.0,17935.333333333332
3/2/2016,Wed,Mar,7:00 PM,7:00,PM,Toronto Maple Leafs,2,Washington Capitals,3,18506.0,2:32,20027.0,15273.0,18506.0,17935.333333333332
3/3/2016,Thu,Mar,9:00 PM,9:00,PM,Anaheim Ducks,5,Arizona Coyotes,1,11999.0,2:31,18506.0,20027.0,15273.0,16844.0
3/3/2016,Thu,Mar,7:00 PM,7:00,PM,Chicago Blackhawks,2,Boston Bruins,4,17565.0,2:25,11999.0,18506.0,20027.0,16023.333333333334
3/3/2016,Thu,Mar,7:00 PM,7:00,PM,Calgary Flames,3,Buffalo Sabres,6,18651.0,2:31,17565.0,11999.0,18506.0,16071.666666666666
3/3/2016,Thu,Mar,9:00 PM,9:00,PM,Florida Panthers,2,Colorado Avalanche,3,16194.0,2:24,18651.0,17565.0,11999.0,17470.0
3/3/2016,Thu,Mar,10:30 PM,10:30,PM,Montreal Canadiens,2,Los Angeles Kings,3,18230.0,2:25,16194.0,18651.0,17565.0,17691.666666666668
3/3/2016,Thu,Mar,8:00 PM,8:00,PM,New Jersey Devils,5,Nashville Predators,4,17113.0,2:50,18230.0,16194.0,18651.0,17179.0
3/3/2016,Thu,Mar,7:30 PM,7:30,PM,Tampa Bay Lightning,4,Ottawa Senators,1,17943.0,2:27,17113.0,18230.0,16194.0,17762.0
3/3/2016,Thu,Mar,7:00 PM,7:00,PM,Edmonton Oilers,4,Philadelphia Flyers,0,18636.0,2:32,17943.0,17113.0,18230.0,17897.333333333332
3/3/2016,Thu,Mar,7:00 PM,7:00,PM,New York Rangers,1,Pittsburgh Penguins,4,18492.0,2:22,18636.0,17943.0,17113.0,18357.0
3/3/2016,Thu,Mar,7:30 PM,7:30,PM,Minnesota Wild,2,Toronto Maple Leafs,1,18915.0,2:27,18492.0,18636.0,17943.0,18681.0
3/3/2016,Thu,Mar,10:00 PM,10:00,PM,San Jose Sharks,3,Vancouver Canucks,2,18422.0,2:24,18915.0,18492.0,18636.0,18609.666666666668
3/3/2016,Thu,Mar,8:00 PM,8:00,PM,New York Islanders,4,Winnipeg Jets,3,15294.0,2:32,18422.0,18915.0,18492.0,17543.666666666668
3/4/2016,Fri,Mar,7:00 PM,7:00,PM,Edmonton Oilers,3,Columbus Blue Jackets,6,15010.0,2:38,15294.0,18422.0,18915.0,16242.0
3/4/2016,Fri,Mar,8:30 PM,8:30,PM,New Jersey Devils,2,Dallas Stars,4,18117.0,2:31,15010.0,15294.0,18422.0,16140.333333333334
3/4/2016,Fri,Mar,7:00 PM,7:00,PM,New York Rangers,3,Washington Capitals,2,18506.0,2:37,18117.0,15010.0,15294.0,17211.0
3/5/2016,Sat,Mar,9:00 PM,9:00,PM,Florida Panthers,1,Arizona Coyotes,5,14825.0,2:31,18506.0,18117.0,15010.0,17149.333333333332
3/5/2016,Sat,Mar,7:00 PM,7:00,PM,Washington Capitals,2,Boston Bruins,1,17565.0,2:40,14825.0,18506.0,18117.0,16965.333333333332
3/5/2016,Sat,Mar,1:00 PM,1:00,PM,Minnesota Wild,3,Buffalo Sabres,2,19070.0,2:47,17565.0,14825.0,18506.0,17153.333333333332
3/5/2016,Sat,Mar,3:00 PM,3:00,PM,Nashville Predators,5,Colorado Avalanche,2,17165.0,2:32,19070.0,17565.0,14825.0,17933.333333333332
3/5/2016,Sat,Mar,4:00 PM,4:00,PM,Anaheim Ducks,3,Los Angeles Kings,2,18230.0,2:36,17165.0,19070.0,17565.0,18155.0
3/5/2016,Sat,Mar,7:00 PM,7:00,PM,Columbus Blue Jackets,0,Philadelphia Flyers,6,19645.0,2:23,18230.0,17165.0,19070.0,18346.666666666668
3/5/2016,Sat,Mar,3:00 PM,3:00,PM,Calgary Flames,4,Pittsburgh Penguins,2,18663.0,2:26,19645.0,18230.0,17165.0,18846.0
3/5/2016,Sat,Mar,10:00 PM,10:00,PM,Vancouver Canucks,4,San Jose Sharks,2,17562.0,2:36,18663.0,19645.0,18230.0,18623.333333333332
3/5/2016,Sat,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,3,Tampa Bay Lightning,4,19092.0,2:31,17562.0,18663.0,19645.0,18439.0
3/5/2016,Sat,Mar,7:00 PM,7:00,PM,Ottawa Senators,3,Toronto Maple Leafs,2,19339.0,2:32,19092.0,17562.0,18663.0,18664.333333333332
3/5/2016,Sat,Mar,7:00 PM,7:00,PM,Montreal Canadiens,2,Winnipeg Jets,4,15294.0,2:20,19339.0,19092.0,17562.0,17908.333333333332
3/6/2016,Sun,Mar,5:00 PM,5:00,PM,Detroit Red Wings,1,Chicago Blackhawks,4,22247.0,2:24,15294.0,19339.0,19092.0,18960.0
3/6/2016,Sun,Mar,8:00 PM,8:00,PM,St. Louis Blues,4,Minnesota Wild,2,19040.0,2:35,22247.0,15294.0,19339.0,18860.333333333332
3/6/2016,Sun,Mar,5:00 PM,5:00,PM,Pittsburgh Penguins,6,New Jersey Devils,1,15856.0,2:27,19040.0,22247.0,15294.0,19047.666666666668
3/6/2016,Sun,Mar,5:00 PM,5:00,PM,New York Islanders,6,New York Rangers,4,18006.0,2:28,15856.0,19040.0,22247.0,17634.0
3/6/2016,Sun,Mar,5:00 PM,5:00,PM,Dallas Stars,2,Ottawa Senators,1,19419.0,2:33,18006.0,15856.0,19040.0,17760.333333333332
3/6/2016,Sun,Mar,7:00 PM,7:00,PM,Edmonton Oilers,2,Winnipeg Jets,1,15294.0,2:21,19419.0,18006.0,15856.0,17573.0
3/7/2016,Mon,Mar,10:00 PM,10:00,PM,Washington Capitals,2,Anaheim Ducks,1,17174.0,2:38,15294.0,19419.0,18006.0,17295.666666666668
3/7/2016,Mon,Mar,9:00 PM,9:00,PM,San Jose Sharks,2,Calgary Flames,1,18740.0,2:26,17174.0,15294.0,19419.0,17069.333333333332
3/7/2016,Mon,Mar,9:00 PM,9:00,PM,Arizona Coyotes,1,Colorado Avalanche,3,15393.0,2:29,18740.0,17174.0,15294.0,17102.333333333332
3/7/2016,Mon,Mar,7:30 PM,7:30,PM,Boston Bruins,5,Florida Panthers,4,19194.0,3:00,15393.0,18740.0,17174.0,17775.666666666668
3/7/2016,Mon,Mar,10:30 PM,10:30,PM,Vancouver Canucks,1,Los Angeles Kings,5,18230.0,2:21,19194.0,15393.0,18740.0,17605.666666666668
3/7/2016,Mon,Mar,7:00 PM,7:00,PM,Tampa Bay Lightning,2,Philadelphia Flyers,4,17906.0,2:30,18230.0,19194.0,15393.0,18443.333333333332
3/7/2016,Mon,Mar,7:30 PM,7:30,PM,Buffalo Sabres,4,Toronto Maple Leafs,3,18950.0,2:50,17906.0,18230.0,19194.0,18362.0
3/8/2016,Tue,Mar,7:00 PM,7:00,PM,New York Rangers,4,Buffalo Sabres,2,18651.0,2:27,18950.0,17906.0,18230.0,18502.333333333332
3/8/2016,Tue,Mar,7:00 PM,7:00,PM,Ottawa Senators,3,Carolina Hurricanes,4,10743.0,2:37,18651.0,18950.0,17906.0,16114.666666666666
3/8/2016,Tue,Mar,7:00 PM,7:00,PM,Detroit Red Wings,3,Columbus Blue Jackets,5,14426.0,2:34,10743.0,18651.0,18950.0,14606.666666666666
3/8/2016,Tue,Mar,9:00 PM,9:00,PM,San Jose Sharks,3,Edmonton Oilers,0,16839.0,2:22,14426.0,10743.0,18651.0,14002.666666666666
3/8/2016,Tue,Mar,7:30 PM,7:30,PM,Dallas Stars,3,Montreal Canadiens,4,21288.0,2:38,16839.0,14426.0,10743.0,17517.666666666668
3/8/2016,Tue,Mar,7:30 PM,7:30,PM,Pittsburgh Penguins,1,New York Islanders,2,14724.0,2:34,21288.0,16839.0,14426.0,17617.0
3/8/2016,Tue,Mar,7:30 PM,7:30,PM,Boston Bruins,1,Tampa Bay Lightning,0,19092.0,2:26,14724.0,21288.0,16839.0,18368.0
3/8/2016,Tue,Mar,8:00 PM,8:00,PM,Nashville Predators,4,Winnipeg Jets,2,15294.0,2:30,19092.0,14724.0,21288.0,16370.0
3/9/2016,Wed,Mar,9:30 PM,9:30,PM,Nashville Predators,2,Calgary Flames,3,19289.0,2:29,15294.0,19092.0,14724.0,17891.666666666668
3/9/2016,Wed,Mar,10:00 PM,10:00,PM,Anaheim Ducks,0,Colorado Avalanche,3,14292.0,2:25,19289.0,15294.0,19092.0,16291.666666666666
3/9/2016,Wed,Mar,10:30 PM,10:30,PM,Washington Capitals,3,Los Angeles Kings,4,18324.0,2:38,14292.0,19289.0,15294.0,17301.666666666668
3/9/2016,Wed,Mar,8:00 PM,8:00,PM,Chicago Blackhawks,2,St. Louis Blues,3,19756.0,2:52,18324.0,14292.0,19289.0,17457.333333333332
3/9/2016,Wed,Mar,7:00 PM,7:00,PM,New York Islanders,3,Toronto Maple Leafs,4,18889.0,2:49,19756.0,18324.0,14292.0,18989.666666666668
3/9/2016,Wed,Mar,10:00 PM,10:00,PM,Arizona Coyotes,2,Vancouver Canucks,3,18374.0,2:33,18889.0,19756.0,18324.0,19006.333333333332
3/10/2016,Thu,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,3,Boston Bruins,2,17565.0,2:34,18374.0,18889.0,19756.0,18276.0
